39.229, 20.3381, 1015.38, -0.359349
39.41, 20.3381, 1015.32, -0.0422764
39.587, 20.3406, 1015.36, -0.295935
39.765, 20.3508, 1015.36, -0.338211
39.945, 20.3305, 1015.37, -0.338211
40.124, 20.3381, 1015.34, -0.0422764
40.303, 20.3406, 1015.34, -0.401626
40.481, 20.3381, 1015.34, -0.0422764
40.66, 20.3432, 1015.33, -0.0845528
40.838, 20.3406, 1015.35, 0.0211382
41.018, 20.3482, 1015.34, -0.190244
41.198, 20.3457, 1015.34, -0.169106
41.377, 20.3482, 1015.35, -0.211382
41.557, 20.3406, 1015.33, -0.0845528
41.736, 20.3482, 1015.37, -0.211382
41.916, 20.3406, 1015.34, -0.169106
42.096, 20.3381, 1015.39, -0.443902
42.274, 20.3457, 1015.35, 0.0317073
42.453, 20.3457, 1015.35, -0.147967
42.631, 20.3482, 1015.35, 0.0422764
42.811, 20.3533, 1015.37, -0.211382
43.123, 20.2164, 1015.36, -0.169106
43.302, 20.2848, 1015.32, 0.0105691
43.482, 20.3228, 1015.35, -0.295935
43.662, 20.3381, 1015.37, -0.0422764
43.842, 20.3381, 1015.38, -0.253658
44.024, 20.3482, 1015.35, -0.359349
44.204, 20.3508, 1015.34, -0.528455
44.383, 20.3432, 1015.36, -0.317073
44.564, 20.3482, 1015.37, 0.0422764
44.744, 20.3508, 1015.34, -0.0634146
44.924, 20.3482, 1015.28, 0.274796
45.103, 20.3508, 1015.31, 0.0317073
45.282, 20.3533, 1015.27, 0.34878
45.46, 20.3533, 1015.24, -0.147967
45.64, 20.3584, 1015.41, -0.0211382
45.821, 20.3584, 1015.33, 0.158536
46.0, 20.3635, 1015.37, -0.338211
46.179, 20.3559, 1015.32, -0.253658
46.357, 20.3635, 1015.34, 0.179675
46.537, 20.3533, 1015.29, 0.475609
46.714, 20.3686, 1015.29, 0.401626
46.895, 20.3584, 1015.3, 0.306504
47.076, 20.3635, 1015.31, 0.0845528
47.256, 20.3584, 1015.35, 0.190244
47.436, 20.3559, 1015.34, -0.0845528
47.616, 20.3533, 1015.34, 0.137398
47.795, 20.3609, 1015.36, -0.401626
47.975, 20.3584, 1015.4, -0.655284
48.155, 20.3686, 1015.41, -0.486178
48.334, 20.3635, 1015.38, -0.274796
48.515, 20.3686, 1015.39, -0.338211
48.694, 20.3686, 1015.35, -0.0422764
48.874, 20.3736, 1015.37, 0.11626
49.053, 20.3762, 1015.4, -0.295935
49.233, 20.3762, 1015.36, -0.211382
49.413, 20.3686, 1015.37, -0.190244
49.592, 20.3635, 1015.36, -0.190244
49.772, 20.366, 1015.37, -0.443902
49.951, 20.3686, 1015.4, -0.46504
50.131, 20.366, 1015.38, -0.23252
50.31, 20.3711, 1015.38, -0.528455
50.49, 20.3686, 1015.38, -0.422764
50.669, 20.3686, 1015.37, -0.317073
50.849, 20.3736, 1015.4, -0.507317
51.028, 20.3686, 1015.39, -0.676422
51.208, 20.3686, 1015.38, -0.46504
51.388, 20.3686, 1015.38, -0.422764
51.567, 20.3836, 1015.4, -0.507317
51.747, 20.3762, 1015.35, 0.0422764
51.926, 20.3635, 1015.37, -0.23252
52.237, 20.2391, 1015.34, 0.0528455
52.416, 20.3025, 1015.34, -0.0634146
52.595, 20.333, 1015.33, -0.0845528
52.775, 20.3533, 1015.34, -0.190244
52.956, 20.3559, 1015.33, 0.0739837
53.136, 20.3533, 1015.34, -0.0422764
53.317, 20.3584, 1015.36, -0.0845528
53.496, 20.3508, 1015.34, 0.0317073
53.675, 20.3559, 1015.35, -0.0845528
53.854, 20.3635, 1015.35, -0.23252
54.034, 20.3635, 1015.34, -0.253658
54.213, 20.366, 1015.37, -0.169106
54.393, 20.3686, 1015.37, -0.211382
54.573, 20.3711, 1015.38, -0.380487
54.752, 20.3584, 1015.37, -0.359349
54.932, 20.3635, 1015.35, -0.507317
55.113, 20.3635, 1015.38, -0.422764
55.293, 20.3686, 1015.36, -0.380487
55.472, 20.3686, 1015.36, -0.105691
55.652, 20.3635, 1015.36, -0.401626
55.832, 20.3584, 1015.36, -0.169106
56.01, 20.3736, 1015.37, -0.0422764
56.189, 20.3736, 1015.34, -0.253658
56.367, 20.3686, 1015.36, -0.295935
56.546, 20.3711, 1015.36, -0.23252
56.725, 20.3686, 1015.36, -0.317073
56.905, 20.3635, 1015.34, -0.23252
57.084, 20.3686, 1015.38, -0.126829
57.266, 20.3686, 1015.38, -0.380487
57.446, 20.3686, 1015.38, -0.253658
57.626, 20.3686, 1015.33, -0.105691
57.805, 20.3787, 1015.38, -0.338211
57.985, 20.3711, 1015.39, -0.295935
58.166, 20.3736, 1015.38, -0.169106
58.345, 20.3686, 1015.35, -0.338211
58.53, 20.3762, 1015.33, -0.422764
58.709, 20.3736, 1015.34, 0.0528455
58.889, 20.3736, 1015.35, -0.253658
59.07, 20.3686, 1015.35, -0.211382
59.25, 20.3787, 1015.31, -0.169106
59.43, 20.3635, 1015.38, -0.401626
59.611, 20.3686, 1015.38, -0.190244
59.791, 20.3686, 1015.34, -0.0422764
59.97, 20.3686, 1015.36, -0.46504
60.148, 20.3787, 1015.36, -0.23252
60.327, 20.3836, 1015.35, -0.295935
60.507, 20.3736, 1015.36, -0.401626
60.686, 20.3812, 1015.38, -0.0422764
60.866, 20.3812, 1015.4, -0.507317
61.045, 20.3736, 1015.38, -0.46504
61.354, 20.2416, 1015.37, -0.46504
61.534, 20.3076, 1015.37, -0.443902
61.721, 20.3432, 1015.38, -0.401626
61.901, 20.3482, 1015.39, -0.338211
62.08, 20.3711, 1015.37, -0.401626
62.259, 20.3609, 1015.37, -0.317073
62.44, 20.3635, 1015.35, -0.359349
62.619, 20.3762, 1015.37, -0.359349
62.798, 20.3686, 1015.37, -0.359349
62.978, 20.3762, 1015.36, -0.380487
63.158, 20.3686, 1015.38, -0.422764
63.336, 20.3836, 1015.39, -0.613008
63.516, 20.3812, 1015.4, -0.422764
63.696, 20.3861, 1015.37, -0.46504
63.875, 20.3812, 1015.35, -0.317073
64.055, 20.3787, 1015.38, -0.359349
64.233, 20.3887, 1015.36, -0.211382
64.413, 20.3861, 1015.38, -0.211382
64.592, 20.3686, 1015.37, -0.253658
64.773, 20.3861, 1015.4, -0.443902
64.952, 20.3836, 1015.37, -0.190244
65.136, 20.3736, 1015.39, -0.422764
65.316, 20.3762, 1015.35, -0.147967
65.497, 20.3787, 1015.36, -0.274796
65.677, 20.3787, 1015.38, -0.274796
65.856, 20.3836, 1015.39, -0.486178
66.036, 20.3836, 1015.38, -0.613008
66.216, 20.3787, 1015.36, -0.317073
66.394, 20.3836, 1015.44, -0.549593
66.574, 20.3736, 1015.38, -0.190244
66.753, 20.3787, 1015.37, -0.295935
66.933, 20.3887, 1015.36, -0.169106
67.113, 20.3762, 1015.36, -0.317073
67.292, 20.3787, 1015.38, -0.570731
67.473, 20.3887, 1015.41, -0.359349
67.653, 20.3812, 1015.41, -0.676422
67.833, 20.3861, 1015.39, -0.655284
68.012, 20.3787, 1015.38, -0.507317
68.192, 20.3836, 1015.37, -0.528455
68.38, 20.3736, 1015.41, -0.443902
68.561, 20.3787, 1015.41, -0.338211
68.742, 20.3736, 1015.38, -0.0634146
68.92, 20.3812, 1015.38, -0.253658
69.1, 20.3787, 1015.38, -0.591869
69.28, 20.3836, 1015.39, -0.443902
69.459, 20.3887, 1015.39, -0.634146
69.637, 20.3912, 1015.38, -0.634146
69.818, 20.3836, 1015.39, -0.528455
70.0, 20.3836, 1015.38, -0.359349
70.179, 20.3836, 1015.39, -0.380487
70.489, 20.2467, 1015.38, -0.274796
70.668, 20.3152, 1015.38, -0.295935
70.848, 20.3381, 1015.34, -0.359349
71.028, 20.3609, 1015.37, -0.507317
71.208, 20.3686, 1015.4, -0.676422
71.388, 20.3686, 1015.36, -0.274796
71.566, 20.3762, 1015.38, -0.126829
71.747, 20.3787, 1015.36, -0.253658
71.927, 20.3736, 1015.33, -0.169106
72.108, 20.3812, 1015.37, -0.338211
72.288, 20.3812, 1015.39, -0.486178
72.468, 20.3861, 1015.41, -0.338211
72.649, 20.3836, 1015.41, -0.613008
72.829, 20.3812, 1015.37, -0.46504
73.008, 20.3861, 1015.38, -0.126829
73.187, 20.3836, 1015.41, -0.295935
73.367, 20.3787, 1015.37, -0.528455
73.546, 20.3836, 1015.36, -0.295935
73.727, 20.3812, 1015.36, -0.486178
73.906, 20.3861, 1015.36, -0.23252
74.086, 20.3812, 1015.38, -0.295935
74.265, 20.3812, 1015.38, -0.169106
74.445, 20.3861, 1015.37, -0.317073
74.625, 20.3762, 1015.35, -0.147967
74.804, 20.3861, 1015.37, -0.190244
74.982, 20.3861, 1015.33, 0.0422764
75.162, 20.3812, 1015.35, 0.137398
75.341, 20.3861, 1015.35, -0.0845528
75.519, 20.3861, 1015.34, -0.23252
75.699, 20.3861, 1015.37, 0.200813
75.878, 20.3861, 1015.32, -0.0422764
76.057, 20.3937, 1015.38, -0.359349
76.237, 20.3836, 1015.35, -0.0634146
76.416, 20.3937, 1015.31, 0.0
76.596, 20.3912, 1015.35, 0.0422764
76.776, 20.3912, 1015.35, 0.0845528
76.954, 20.3988, 1015.3, 0.0951219
77.131, 20.3963, 1015.34, -0.0422764
77.312, 20.3912, 1015.35, -0.274796
77.493, 20.3988, 1015.37, -0.23252
77.673, 20.3887, 1015.35, -0.105691
77.853, 20.3887, 1015.37, -0.169106
78.032, 20.3988, 1015.34, -0.126829
78.212, 20.3937, 1015.31, 0.0211382
78.392, 20.3937, 1015.32, 0.179675
78.573, 20.3937, 1015.35, 0.0
78.752, 20.3937, 1015.35, -0.169106
78.932, 20.3887, 1015.35, -0.190244
79.111, 20.3963, 1015.32, -0.0845528
79.29, 20.3937, 1015.35, -0.0845528
79.601, 20.2568, 1015.33, -0.126829
79.782, 20.3305, 1015.36, -0.338211
79.959, 20.3787, 1015.36, -0.274796
80.139, 20.3887, 1015.34, -0.317073
80.318, 20.3937, 1015.36, -0.486178
80.5, 20.3963, 1015.37, -0.359349
80.679, 20.3912, 1015.35, -0.359349
80.86, 20.4014, 1015.34, -0.0422764
81.041, 20.3937, 1015.33, 0.0211382
81.221, 20.3988, 1015.37, -0.126829
81.401, 20.4039, 1015.34, -0.295935
81.58, 20.3963, 1015.34, -0.486178
81.76, 20.3988, 1015.36, -0.105691
81.94, 20.4039, 1015.36, -0.401626
82.12, 20.4039, 1015.38, -0.211382
82.299, 20.4039, 1015.36, 0.0
82.48, 20.4039, 1015.36, -0.0422764
82.683, 20.3787, 1015.37, -0.338211
82.863, 20.3887, 1015.37, -0.295935
83.041, 20.4014, 1015.38, -0.0211382
83.219, 20.409, 1015.32, 0.0422764
83.398, 20.3988, 1015.37, -0.0845528
83.577, 20.4039, 1015.36, -0.46504
83.756, 20.409, 1015.37, -0.295935
83.934, 20.4115, 1015.37, -0.401626
84.112, 20.4064, 1015.4, -0.317073
84.291, 20.4141, 1015.37, -0.274796
84.469, 20.4141, 1015.35, 0.0951219
84.648, 20.4141, 1015.35, -0.253658
84.829, 20.4141, 1015.35, -0.253658
85.008, 20.4115, 1015.35, -0.190244
85.187, 20.4064, 1015.38, -0.46504
85.366, 20.4115, 1015.35, -0.274796
85.544, 20.4115, 1015.38, -0.147967
85.723, 20.4141, 1015.34, -0.253658
85.903, 20.4191, 1015.41, -0.274796
86.082, 20.409, 1015.36, -0.0634146
86.261, 20.409, 1015.4, -0.147967
86.44, 20.409, 1015.38, -0.295935
86.619, 20.4115, 1015.41, -0.359349
86.797, 20.4115, 1015.4, -0.401626
86.976, 20.4141, 1015.37, -0.380487
87.155, 20.4141, 1015.35, -0.253658
87.334, 20.4141, 1015.36, -0.126829
87.513, 20.4141, 1015.39, -0.46504
87.692, 20.4141, 1015.4, -0.274796
87.872, 20.4039, 1015.4, -0.274796
88.051, 20.4141, 1015.39, -0.591869
88.231, 20.4166, 1015.34, -0.0845528
88.41, 20.4115, 1015.35, 0.0951219
88.717, 20.2771, 1015.35, -0.274796
88.898, 20.3533, 1015.4, -0.46504
89.077, 20.3836, 1015.36, -0.380487
89.256, 20.4039, 1015.34, 0.0317073
89.436, 20.409, 1015.36, -0.422764
89.617, 20.4064, 1015.34, -0.486178
89.796, 20.4064, 1015.38, -0.338211
89.976, 20.409, 1015.38, -0.211382
90.156, 20.4064, 1015.34, -0.274796
90.336, 20.4115, 1015.38, -0.46504
90.517, 20.4064, 1015.37, -0.253658
90.697, 20.4115, 1015.38, -0.443902
90.877, 20.409, 1015.4, -0.359349
91.057, 20.4115, 1015.39, -0.591869
91.237, 20.4115, 1015.36, -0.507317
91.419, 20.4064, 1015.37, -0.190244
91.599, 20.4141, 1015.34, -0.253658
91.78, 20.4064, 1015.33, -0.0211382
91.959, 20.409, 1015.38, -0.443902
92.139, 20.4064, 1015.38, -0.359349
92.319, 20.409, 1015.41, -0.591869
92.497, 20.4141, 1015.41, -0.760975
92.676, 20.4166, 1015.39, -0.422764
92.856, 20.409, 1015.41, -0.591869
93.036, 20.4141, 1015.39, -0.317073
93.215, 20.409, 1015.38, -0.126829
93.395, 20.4166, 1015.38, -0.401626
93.576, 20.4141, 1015.36, -0.0211382
