132.052, (-9.09317, 2.58095, -0.790086), (-0.0350398, -0.00839357, -0.0131899), 22.4594
132.233, (-9.0836, 2.65756, -0.885855), (-0.0318423, -0.00572894, -0.0119908), 22.5535
132.414, (-9.07402, 2.58095, -0.823605), (-0.0450321, -0.00532925, -0.0105253), 22.6006
132.593, (-9.07881, 2.67193, -0.876277), (-0.032242, -0.00466309, -0.00932619), 22.6476
132.774, (-9.10275, 2.70545, -0.924162), (-0.0343736, -0.00599541, -0.0115911), 22.5535
132.954, (-9.03093, 2.6432, -0.895431), (-0.0390367, -0.00719449, -0.00945941), 22.5065
133.133, (-9.06923, 2.69587, -0.986411), (-0.0313093, -0.00706125, -0.010392), 22.6006
133.313, (-9.07402, 2.62404, -0.799663), (-0.0386371, -0.00626187, -0.0107917), 22.5535
133.494, (-9.07402, 2.63362, -0.857124), (-0.0321087, -0.00746095, -0.0117243), 22.5535
133.672, (-9.05487, 2.67672, -0.914585), (-0.0397029, -0.0063951, -0.0113247), 22.6006
133.853, (-9.03093, 2.65277, -0.814028), (-0.0281118, -0.00839357, -0.0101256), 22.6006
134.034, (-9.06923, 2.57137, -0.852335), (-0.037438, -0.00373047, -0.010392), 22.5535
134.213, (-9.0836, 2.59531, -0.833182), (-0.0270459, -0.00772741, -0.0107917), 22.5065
134.394, (-9.03571, 2.5618, -0.833182), (-0.040369, -0.00359724, -0.00959265), 22.6476
134.714, (-9.05965, 2.66235, -0.80924), (-0.0355727, -0.00626187, -0.0127902), 22.5535
134.895, (-9.0836, 2.6432, -0.967257), (-0.0283782, -0.00719449, -0.0123905), 22.5535
135.074, (-9.04529, 2.61447, -0.80924), (-0.0393032, -0.00466309, -0.00892649), 22.6006
135.252, (-9.00698, 2.60489, -0.785298), (-0.0350398, -0.00506279, -0.0122573), 22.6476
135.432, (-9.08839, 2.65756, -0.933739), (-0.0305099, -0.00559571, -0.0131899), 22.6006
135.612, (-9.11233, 2.65756, -0.885855), (-0.0361056, -0.00612864, -0.013856), 22.6006
135.791, (-9.06445, 2.69587, -1.03908), (-0.0359724, -0.00346401, -0.0113247), 22.5065
135.971, (-9.06923, 2.67193, -0.80924), (-0.042634, -0.00652833, -0.0105253), 22.5535
136.151, (-9.03093, 2.62883, -0.708683), (-0.0319755, -0.00546248, -0.0105253), 22.6476
136.33, (-9.00219, 2.58095, -0.804451), (-0.0359724, -0.00452986, -0.00985911), 22.6006
136.509, (-9.02135, 2.57137, -0.794875), (-0.0383706, -0.00546248, -0.00905972), 22.5535
136.689, (-9.05965, 2.68151, -0.919373), (-0.0294441, -0.00772741, -0.0107917), 22.6476
136.868, (-9.03093, 2.61447, -0.83797), (-0.0411684, -0.0063951, -0.00999234), 22.5065
137.046, (-9.07881, 2.65277, -0.818817), (-0.0342404, -0.0081271, -0.010392), 22.5535
137.226, (-9.05487, 2.70066, -0.914585), (-0.0353063, -0.0085268, -0.0107917), 22.5065
137.407, (-9.05487, 2.60968, -0.814028), (-0.0337075, -0.00692802, -0.0123905), 22.6476
137.585, (-9.05487, 2.61926, -1.00078), (-0.028245, -0.00772741, -0.0130567), 22.5065
137.77, (-9.01177, 2.71024, -0.847547), (-0.033974, -0.00679479, -0.0113247), 22.5535
137.95, (-9.03093, 2.73418, -0.842759), (-0.033974, -0.00892649, -0.010925), 22.6006
138.129, (-9.10275, 2.62883, -0.905008), (-0.0307764, -0.00599541, -0.0110582), 22.5065
138.309, (-9.05008, 2.63841, -0.775721), (-0.0307764, -0.00719449, -0.0117243), 22.6006
138.487, (-9.02135, 2.66235, -0.881066), (-0.0273124, -0.00866003, -0.0122573), 22.5535
138.667, (-9.0405, 2.65756, -0.876277), (-0.0347733, -0.0063951, -0.0113247), 22.5535
138.846, (-9.09796, 2.58095, -0.713472), (-0.0378377, -0.00506279, -0.010392), 22.6006
139.028, (-9.00219, 2.62404, -0.909797), (-0.0341072, -0.0085268, -0.0113247), 22.6006
139.208, (-9.06445, 2.65277, -0.833182), (-0.032242, -0.00559571, -0.00839357), 22.6006
139.387, (-9.06445, 2.63841, -0.818817), (-0.0311761, -0.00386371, -0.0110582), 22.4594
139.567, (-9.06923, 2.65756, -0.967257), (-0.0297106, -0.00652833, -0.0119908), 22.5065
139.748, (-9.06923, 2.68151, -0.770933), (-0.0401026, -0.00692802, -0.010392), 22.4594
139.927, (-9.05487, 2.69587, -0.938527), (-0.0297106, -0.00399694, -0.00985911), 22.6006
140.107, (-9.09796, 2.62883, -0.842759), (-0.0343736, -0.00746095, -0.0125237), 22.5065
140.287, (-9.08839, 2.65277, -0.871489), (-0.0325084, -0.00879326, -0.00919295), 22.5535
140.466, (-9.05487, 2.70066, -0.972046), (-0.0410352, -0.00506279, -0.0101256), 22.4594
140.646, (-9.06923, 2.6432, -0.775721), (-0.0318423, -0.00559571, -0.0119908), 22.6476
140.825, (-9.05965, 2.64799, -0.842759), (-0.0381041, -0.00706125, -0.00905972), 22.5535
141.004, (-9.10275, 2.58095, -0.80924), (-0.0414349, -0.00612864, -0.00999234), 22.5535
141.187, (-9.07881, 2.69108, -0.799663), (-0.031709, -0.00586217, -0.00999234), 22.6006
141.368, (-9.05487, 2.59531, -0.948104), (-0.0421011, -0.00572894, -0.00892649), 22.5535
141.547, (-8.99262, 2.67672, -0.823605), (-0.0366386, -0.00572894, -0.00959265), 22.6006
141.728, (-9.05965, 2.65277, -0.833182), (-0.0325084, -0.00572894, -0.0114579), 22.5535
141.909, (-9.07881, 2.60489, -0.857124), (-0.0343736, -0.00772741, -0.0127902), 22.5535
142.087, (-9.05008, 2.59053, -0.852335), (-0.0315758, -0.00333078, -0.0142557), 22.5535
142.266, (-9.08839, 2.68151, -0.833182), (-0.0201179, -0.00679479, -0.0133231), 22.5065
142.446, (-9.02614, 2.70545, -0.890643), (-0.0417014, -0.00572894, -0.0115911), 22.6476
142.626, (-9.02135, 2.65277, -0.785298), (-0.032242, -0.00826034, -0.0117243), 22.5065
142.806, (-9.07402, 2.71981, -1.02472), (-0.0393032, -0.00293109, -0.00905972), 22.5065
142.986, (-9.08839, 2.64799, -0.861912), (-0.0335743, -0.00732772, -0.00905972), 22.6006
143.166, (-9.03093, 2.62883, -0.799663), (-0.0335743, -0.00466309, -0.0115911), 22.6476
143.346, (-9.0836, 2.64799, -0.909797), (-0.0377044, -0.00706125, -0.010392), 22.5535
143.524, (-9.01656, 2.67193, -0.861912), (-0.0319755, -0.00972588, -0.0125237), 22.5535
143.833, (-9.00698, 2.66235, -1.00556), (-0.0249142, -0.00959265, -0.0123905), 22.5535
144.014, (-9.02614, 2.58574, -0.866701), (-0.0439663, -0.00599541, -0.0125237), 22.6006
144.195, (-9.01656, 2.6432, -0.80924), (-0.0297106, -0.00506279, -0.00985911), 22.5535
144.375, (-9.09796, 2.71981, -0.967257), (-0.0349066, -0.00719449, -0.0154548), 22.6006
144.555, (-9.01656, 2.68629, -0.828393), (-0.0341072, -0.00932619, -0.00972588), 22.6947
144.735, (-9.09796, 2.6432, -0.885855), (-0.0259801, -0.00759418, -0.0118576), 22.5535
144.916, (-9.01656, 2.60968, -0.881066), (-0.0427672, -0.00532925, -0.0111914), 22.5535
145.095, (-9.06445, 2.61447, -0.814028), (-0.0293109, -0.00679479, -0.0123905), 22.5535
145.274, (-9.15063, 2.66235, -1.04387), (-0.0350398, -0.0081271, -0.0117243), 22.5065
145.453, (-9.00698, 2.63362, -0.761356), (-0.0342404, -0.00519602, -0.00932619), 22.6006
145.633, (-9.06445, 2.54264, -0.799663), (-0.0286447, -0.00692802, -0.00932619), 22.5535
145.813, (-9.03571, 2.58095, -0.957681), (-0.0410352, -0.00626187, -0.00972588), 22.6006
145.992, (-9.0405, 2.65277, -0.814028), (-0.0309096, -0.00799387, -0.012124), 22.5535
146.171, (-9.05487, 2.6432, -0.909797), (-0.0307764, -0.00532925, -0.0111914), 22.5535
146.35, (-9.02135, 2.66235, -0.766144), (-0.0395697, -0.00985911, -0.0106585), 22.5535
146.53, (-9.03093, 2.66714, -0.833182), (-0.0263798, -0.00706125, -0.0114579), 22.6006
146.708, (-9.03571, 2.66235, -0.914585), (-0.0407687, -0.00772741, -0.0110582), 22.6006
146.888, (-9.02614, 2.61447, -0.814028), (-0.0353063, -0.00626187, -0.0105253), 22.6006
147.068, (-9.05487, 2.70066, -1.04866), (-0.0290444, -0.00972588, -0.0122573), 22.6006
147.248, (-9.07881, 2.69587, -0.914585), (-0.0397029, -0.00905972, -0.0117243), 22.6476
147.426, (-9.04529, 2.67672, -0.794875), (-0.0273124, -0.00706125, -0.0110582), 22.5065
147.606, (-9.01177, 2.60968, -0.957681), (-0.0366386, -0.00892649, -0.0122573), 22.6006
147.793, (-9.05965, 2.6001, -0.766144), (-0.03917, -0.0063951, -0.0101256), 22.5535
147.973, (-9.06923, 2.58095, -0.857124), (-0.0346401, -0.00559571, -0.0102588), 22.5535
148.153, (-9.08839, 2.63841, -0.881066), (-0.040902, -0.00612864, -0.0114579), 22.6006
148.332, (-9.06923, 2.64799, -0.847547), (-0.031709, -0.00826034, -0.0122573), 22.6476
148.512, (-9.09796, 2.64799, -0.952892), (-0.0337075, -0.00692802, -0.0111914), 22.6006
148.691, (-9.06445, 2.63362, -0.857124), (-0.0387703, -0.00626187, -0.0106585), 22.5535
148.871, (-9.03571, 2.63841, -0.938527), (-0.0370383, -0.00985911, -0.0102588), 22.6006
149.05, (-9.06923, 2.63362, -0.866701), (-0.033974, -0.0106585, -0.00919295), 22.6947
149.232, (-9.03093, 2.69587, -0.794875), (-0.033974, -0.00386371, -0.0102588), 22.6476
149.412, (-9.02135, 2.65277, -0.885855), (-0.0349066, -0.00999234, -0.0134564), 22.5535
149.592, (-9.08839, 2.6432, -0.919373), (-0.0239816, -0.00572894, -0.0110582), 22.6006
149.773, (-9.11233, 2.67672, -0.818817), (-0.0358392, -0.0063951, -0.0107917), 22.6476
149.953, (-9.09796, 2.60968, -0.881066), (-0.0331746, -0.00572894, -0.0117243), 22.6006
150.133, (-9.06923, 2.53306, -0.842759), (-0.0353063, -0.00599541, -0.0110582), 22.5535
150.313, (-9.0405, 2.5618, -0.818817), (-0.0309096, -0.00945941, -0.0123905), 22.6006
150.493, (-9.05487, 2.62404, -0.833182), (-0.0331746, -0.00612864, -0.0127902), 22.6006
150.672, (-9.02135, 2.59053, -0.732625), (-0.040369, -0.00679479, -0.012657), 22.6476
150.852, (-9.0836, 2.62404, -0.924162), (-0.0361056, -0.00652833, -0.00972588), 22.6006
151.034, (-9.09317, 2.60489, -0.790086), (-0.0373047, -0.00732772, -0.0123905), 22.5535
151.214, (-9.06445, 2.57616, -0.780509), (-0.0329081, -0.00759418, -0.00919295), 22.6006
151.393, (-9.05965, 2.57137, -0.785298), (-0.0401026, -0.00692802, -0.00919295), 22.6476
151.572, (-9.01177, 2.71981, -0.83797), (-0.0174533, -0.00679479, -0.015588), 22.5065
151.751, (-9.07881, 2.7677, -0.90022), (-0.0487626, -0.00532925, -0.00732772), 22.5535
151.93, (-9.03571, 2.67672, -0.83797), (-0.0496952, -0.00439663, -0.00746095), 22.6947
152.111, (-9.01656, 2.63362, -0.847547), (-0.0427672, -0.00679479, -0.0122573), 22.6476
152.291, (-9.08839, 2.66714, -0.814028), (-0.031709, -0.00532925, -0.0127902), 22.6476
152.471, (-9.06923, 2.55222, -0.881066), (-0.0275789, -0.00666156, -0.012124), 22.5535
152.65, (-9.10754, 2.78685, -0.804451), (-0.0262465, -0.00666156, -0.0125237), 22.6476
152.963, (-9.09796, 2.68629, -1.01514), (-0.033441, -0.00772741, -0.0131899), 22.5065
153.143, (-9.01656, 2.67672, -0.847547), (-0.0291776, -0.00612864, -0.00985911), 22.5535
153.322, (-9.09796, 2.66714, -0.80924), (-0.0323752, -0.00679479, -0.0118576), 22.6947
153.501, (-9.02135, 2.64799, -0.766144), (-0.0383706, -0.00586217, -0.0134564), 22.5065
153.681, (-9.07881, 2.58095, -0.866701), (-0.0341072, -0.00572894, -0.0106585), 22.5065
153.861, (-9.01656, 2.68151, -0.818817), (-0.0267795, -0.00692802, -0.0127902), 22.6006
154.041, (-9.06923, 2.67193, -0.861912), (-0.0291776, -0.00905972, -0.0125237), 22.6947
154.22, (-9.05008, 2.54743, -0.80924), (-0.0378377, -0.00652833, -0.0119908), 22.6006
154.402, (-9.04529, 2.63841, -0.976834), (-0.03917, -0.00359724, -0.00866003), 22.5535
154.581, (-9.00698, 2.68151, -0.761356), (-0.0422343, -0.0042634, -0.0102588), 22.5535
154.76, (-9.01656, 2.64799, -0.80924), (-0.0342404, -0.00719449, -0.012657), 22.6006
154.94, (-9.07402, 2.67672, -0.972046), (-0.0425007, -0.00786064, -0.0115911), 22.6476
155.121, (-9.03571, 2.68629, -0.866701), (-0.014389, -0.00666156, -0.0127902), 22.6476
155.299, (-9.05487, 2.69587, -0.857124), (-0.0462312, -0.00572894, -0.0101256), 22.6947
155.48, (-9.02614, 2.65756, -0.847547), (-0.0382374, -0.00652833, -0.0129234), 22.6006
155.66, (-9.05487, 2.65277, -0.828393), (-0.0278453, -0.00959265, -0.00919295), 22.6947
155.839, (-9.05965, 2.68151, -0.876277), (-0.0365053, -0.00759418, -0.0113247), 22.6006
156.02, (-9.02614, 2.67672, -0.80924), (-0.0270459, -0.00519602, -0.010925), 22.6947
156.2, (-8.98304, 2.71024, -1.06302), (-0.033441, -0.00839357, -0.00892649), 22.6006
156.38, (-9.00698, 2.60489, -0.646434), (-0.0363721, -0.00732772, -0.0106585), 22.6006
156.56, (-9.00698, 2.78685, -0.976834), (-0.00359724, -0.00786064, -0.0137228), 22.6006
156.741, (-9.01656, 2.57137, -0.751779), (-0.03917, -0.00599541, -0.00905972), 22.6476
156.919, (-9.04529, 2.68151, -0.588974), (-0.00373047, -0.00519602, -0.013856), 22.6947
157.099, (-9.09317, 2.65277, -1.07739), (-0.0933951, -0.00559571, -0.00532925), 22.6476
157.279, (-9.06923, 2.60489, -0.761356), (-0.0442328, -0.00386371, -0.00839357), 22.6476
157.458, (-9.05965, 2.74375, -1.06781), (-0.0323752, -0.0085268, -0.0123905), 22.6006
157.636, (-9.09317, 2.68151, -0.814028), (-0.0377044, -0.00439663, -0.0122573), 22.6947
157.816, (-9.06445, 2.67672, -0.751779), (-0.0238484, -0.00679479, -0.012657), 22.5065
157.996, (-9.05487, 2.74375, -1.06781), (-0.0387703, -0.00706125, -0.0127902), 22.6476
158.175, (-9.04529, 2.58574, -0.861912), (-0.0450321, -0.00599541, -0.00892649), 22.6006
158.355, (-9.07402, 2.58574, -0.890643), (-0.0233155, -0.0085268, -0.0118576), 22.5535
158.534, (-9.07881, 2.66235, -0.943315), (-0.0394364, -0.0081271, -0.0122573), 22.6006
158.713, (-9.07881, 2.57137, -0.814028), (-0.0342404, -0.00799387, -0.012124), 22.6947
158.894, (-9.07881, 2.63362, -1.05824), (-0.0349066, -0.00706125, -0.0118576), 22.6476
159.072, (-9.04529, 2.66235, -0.670376), (-0.0369051, -0.00626187, -0.00799387), 22.6947
159.25, (-9.02135, 2.65756, -0.938527), (-0.0189188, -0.00746095, -0.013856), 22.5535
159.431, (-9.03571, 2.70066, -0.823605), (-0.0504946, -0.00479632, -0.00892649), 22.6476
159.612, (-9.02135, 2.70545, -0.775721), (-0.0350398, -0.0085268, -0.00786064), 22.6476
159.791, (-9.0836, 2.65277, -0.948104), (-0.0297106, -0.00519602, -0.010392), 22.6476
159.972, (-9.06923, 2.59053, -0.785298), (-0.0491623, -0.00652833, -0.0105253), 22.7418
160.151, (-9.09796, 2.71502, -0.713472), (-0.0297106, -0.00732772, -0.010925), 22.6006
160.331, (-9.02135, 2.67193, -0.895431), (-0.0598208, -0.00546248, -0.0085268), 22.7418
160.509, (-9.02614, 2.62404, -0.68953), (-0.0335743, -0.00746095, -0.0114579), 22.6476
160.69, (-9.03093, 2.62883, -1.00556), (-0.0310429, -0.0081271, -0.0133231), 22.5535
160.871, (-9.03571, 2.67672, -0.92895), (-0.0444992, -0.00506279, -0.00839357), 22.6006
161.05, (-9.04529, 2.63841, -0.766144), (-0.0286447, -0.00572894, -0.00999234), 22.6006
161.23, (-9.05965, 2.68151, -0.943315), (-0.0359724, -0.00679479, -0.012124), 22.6006
161.409, (-9.06445, 2.66714, -0.756567), (-0.0393032, -0.00626187, -0.00905972), 22.6476
161.588, (-8.98783, 2.6001, -0.962469), (-0.0325084, -0.00759418, -0.0102588), 22.6476
161.768, (-9.10275, 2.63841, -0.804451), (-0.0382374, -0.0081271, -0.0106585), 22.7418
162.139, (-9.0836, 2.66235, -0.938527), (-0.0174533, -0.00652833, -0.010925), 22.6476
162.32, (-9.10275, 2.63362, -0.818817), (-0.0397029, -0.00546248, -0.00972588), 22.6947
162.5, (-9.02614, 2.60489, -0.924162), (-0.0358392, -0.0081271, -0.012124), 22.6476
162.68, (-9.06923, 2.64799, -0.92895), (-0.0421011, -0.00439663, -0.0114579), 22.7418
162.861, (-9.03093, 2.69108, -0.770933), (-0.0397029, -0.00692802, -0.00959265), 22.5535
163.041, (-9.03093, 2.66235, -0.761356), (-0.0330413, -0.00826034, -0.00985911), 22.6006
163.22, (-9.0836, 2.63841, -0.92895), (-0.0343736, -0.00506279, -0.00892649), 22.7418
163.4, (-9.02614, 2.66714, -0.823605), (-0.0319755, -0.00679479, -0.0122573), 22.6006
163.58, (-9.04529, 2.65277, -0.833182), (-0.0350398, -0.00599541, -0.0106585), 22.6476
163.759, (-9.03571, 2.66714, -0.766144), (-0.0307764, -0.00732772, -0.0125237), 22.6476
163.939, (-9.0836, 2.71024, -0.852335), (-0.0281118, -0.00546248, -0.0111914), 22.6006
164.119, (-9.05008, 2.68629, -0.804451), (-0.035173, -0.00452986, -0.0123905), 22.7418
164.296, (-9.03093, 2.62883, -0.828393), (-0.0315758, -0.00706125, -0.00932619), 22.6476
164.477, (-9.0405, 2.61447, -0.952892), (-0.0389035, -0.00519602, -0.0119908), 22.6006
164.657, (-9.05008, 2.67193, -0.933739), (-0.0275789, -0.0063951, -0.0115911), 22.6947
164.836, (-9.06923, 2.66235, -0.799663), (-0.0369051, -0.00399694, -0.0117243), 22.7418
165.016, (-9.11712, 2.61447, -0.833182), (-0.0369051, -0.0081271, -0.00985911), 22.6947
165.196, (-9.05965, 2.6001, -0.852335), (-0.0239816, -0.00492955, -0.0113247), 22.6947
165.375, (-9.06923, 2.59053, -0.794875), (-0.0293109, -0.00586217, -0.010392), 22.6947
165.554, (-8.96868, 2.70545, -0.981623), (-0.0459648, -0.00546248, -0.0117243), 22.6947
165.734, (-9.05487, 2.66714, -0.852335), (-0.0423675, -0.00586217, -0.00839357), 22.5535
165.914, (-9.07881, 2.64799, -0.842759), (-0.033441, -0.00559571, -0.0113247), 22.6947
166.093, (-9.06923, 2.60489, -0.785298), (-0.0358392, -0.00413017, -0.0123905), 22.7418
166.273, (-9.02614, 2.70545, -0.876277), (-0.0271792, -0.00732772, -0.0107917), 22.6006
166.452, (-9.05965, 2.62404, -0.852335), (-0.0331746, -0.00719449, -0.012124), 22.6476
166.631, (-9.11233, 2.61926, -0.818817), (-0.0365053, -0.00772741, -0.0110582), 22.7418
166.812, (-9.04529, 2.66714, -0.818817), (-0.0323752, -0.00439663, -0.00999234), 22.6006
166.991, (-9.02614, 2.57616, -0.723049), (-0.0305099, -0.00466309, -0.00919295), 22.6476
167.17, (-9.03571, 2.65756, -0.991199), (-0.0333078, -0.00826034, -0.00892649), 22.5535
167.35, (-9.04529, 2.61926, -0.866701), (-0.03917, -0.00692802, -0.00945941), 22.5535
167.528, (-9.13148, 2.66235, -0.943315), (-0.0355727, -0.00599541, -0.0107917), 22.6476
167.708, (-9.04529, 2.61447, -0.790086), (-0.0310429, -0.0085268, -0.00892649), 22.6476
167.887, (-9.03571, 2.65277, -0.804451), (-0.0359724, -0.00692802, -0.00945941), 22.6947
168.066, (-9.10754, 2.6432, -0.83797), (-0.0310429, -0.00506279, -0.0114579), 22.5535
168.246, (-9.03571, 2.65277, -0.924162), (-0.0397029, -0.0063951, -0.0101256), 22.6947
168.425, (-9.05487, 2.66235, -0.814028), (-0.0311761, -0.00546248, -0.0133231), 22.6947
168.606, (-9.03093, 2.65756, -0.943315), (-0.0354395, -0.00586217, -0.00919295), 22.6476
168.787, (-9.05487, 2.63362, -0.857124), (-0.0382374, -0.0063951, -0.00945941), 22.6476
168.965, (-9.01656, 2.65756, -0.833182), (-0.032242, -0.00772741, -0.0111914), 22.6476
169.145, (-9.06445, 2.6001, -1.06302), (-0.0405023, -0.00679479, -0.0106585), 22.6006
169.326, (-9.04529, 2.6432, -0.71826), (-0.0369051, -0.00612864, -0.00799387), 22.5535
169.505, (-9.0405, 2.61926, -0.876277), (-0.0319755, -0.00746095, -0.0118576), 22.6476
169.683, (-9.03093, 2.70066, -0.866701), (-0.0310429, -0.00599541, -0.010925), 22.6006
169.863, (-9.09796, 2.65756, -0.948104), (-0.0367718, -0.00413017, -0.00959265), 22.6006
170.041, (-9.03093, 2.6432, -0.876277), (-0.0318423, -0.0102588, -0.0133231), 22.6006
170.222, (-9.07881, 2.64799, -0.90022), (-0.0329081, -0.00732772, -0.0113247), 22.6476
170.402, (-9.02614, 2.62404, -0.833182), (-0.0266462, -0.00706125, -0.00959265), 22.6006
170.581, (-9.02614, 2.67672, -0.799663), (-0.0329081, -0.00626187, -0.0129234), 22.6476
170.761, (-8.99741, 2.71502, -0.742202), (-0.0301103, -0.00452986, -0.0101256), 22.6947
170.946, (-9.02614, 2.63841, -0.857124), (-0.0333078, -0.00732772, -0.00972588), 22.6006
171.321, (-9.0836, 2.68629, -0.823605), (-0.0330413, -0.00759418, -0.00945941), 22.7418
171.501, (-9.03093, 2.67193, -0.905008), (-0.0286447, -0.00679479, -0.0130567), 22.6947
171.681, (-9.09317, 2.70545, -0.833182), (-0.0395697, -0.00479632, -0.0085268), 22.7418
171.861, (-9.02614, 2.56658, -0.866701), (-0.0271792, -0.00532925, -0.0110582), 22.7418
172.041, (-9.01656, 2.59053, -0.952892), (-0.0377044, -0.00679479, -0.00932619), 22.6476
172.219, (-9.06923, 2.71024, -0.775721), (-0.0306432, -0.00413017, -0.00839357), 22.6006
172.398, (-9.05487, 2.66714, -0.890643), (-0.0293109, -0.00719449, -0.00985911), 22.6006
172.579, (-9.07402, 2.61447, -0.885855), (-0.033441, -0.00866003, -0.0118576), 22.5535
172.756, (-9.03571, 2.5187, -0.842759), (-0.0398361, -0.00626187, -0.010392), 22.6947
172.935, (-9.00219, 2.65756, -0.780509), (-0.0269127, -0.00559571, -0.0133231), 22.7418
173.117, (-9.04529, 2.64799, -0.885855), (-0.0342404, -0.00506279, -0.0123905), 22.6476
173.296, (-9.03093, 2.60968, -0.818817), (-0.0330413, -0.00786064, -0.0129234), 22.6476
173.475, (-9.11233, 2.66235, -0.83797), (-0.0394364, -0.00466309, -0.00919295), 22.6947
173.655, (-9.0836, 2.66235, -0.823605), (-0.0329081, -0.00772741, -0.0113247), 22.6947
173.835, (-9.03571, 2.66235, -0.933739), (-0.0335743, -0.00439663, -0.010392), 22.6476
174.014, (-9.06445, 2.60489, -0.823605), (-0.0366386, -0.00839357, -0.010925), 22.7418
174.204, (-9.05487, 2.61447, -0.861912), (-0.0346401, -0.00826034, -0.00932619), 22.6476
174.384, (-9.05965, 2.69587, -0.794875), (-0.0319755, -0.00479632, -0.00905972), 22.6476
174.565, (-9.10275, 2.65756, -0.818817), (-0.0379709, -0.00786064, -0.0113247), 22.7418
174.745, (-9.00219, 2.65756, -0.80924), (-0.0325084, -0.00626187, -0.0105253), 22.6947
174.925, (-9.02135, 2.63362, -0.746991), (-0.03917, -0.00626187, -0.0101256), 22.5535
175.105, (-9.03571, 2.63362, -0.814028), (-0.0309096, -0.00586217, -0.0110582), 22.7888
175.285, (-9.07402, 2.67672, -0.881066), (-0.0371715, -0.0063951, -0.012657), 22.6947
175.464, (-9.04529, 2.64799, -0.790086), (-0.0370383, -0.0063951, -0.00985911), 22.6476
175.645, (-9.07402, 2.6432, -0.881066), (-0.0330413, -0.00759418, -0.013856), 22.6947
175.824, (-9.07881, 2.59531, -0.905008), (-0.0346401, -0.00626187, -0.00879326), 22.6476
176.002, (-9.01656, 2.60968, -0.871489), (-0.0355727, -0.0081271, -0.0107917), 22.6006
176.182, (-9.05965, 2.55222, -0.986411), (-0.0347733, -0.00759418, -0.0106585), 22.6476
176.361, (-9.03093, 2.75333, -0.938527), (-0.032242, -0.00466309, -0.0119908), 22.6947
176.541, (-9.04529, 2.66235, -0.852335), (-0.0325084, -0.00746095, -0.0134564), 22.7418
176.72, (-9.01656, 2.69587, -0.857124), (-0.0338407, -0.00546248, -0.0117243), 22.6947
176.9, (-9.03093, 2.61926, -0.785298), (-0.0359724, -0.00626187, -0.0110582), 22.6947
177.081, (-9.06923, 2.62404, -0.986411), (-0.0319755, -0.0102588, -0.00945941), 22.6476
177.261, (-9.07402, 2.62883, -0.885855), (-0.0381041, -0.00386371, -0.0111914), 22.6947
177.441, (-8.98304, 2.63362, -0.751779), (-0.0342404, -0.00652833, -0.0119908), 22.6476
177.622, (-9.0405, 2.65277, -0.83797), (-0.0359724, -0.00826034, -0.0081271), 22.6476
177.8, (-9.05008, 2.60968, -0.871489), (-0.0366386, -0.0081271, -0.0102588), 22.6947
177.979, (-9.04529, 2.67672, -0.83797), (-0.0349066, -0.00559571, -0.0111914), 22.7418
178.159, (-9.00698, 2.68629, -1.02472), (-0.0327749, -0.00799387, -0.010392), 22.7418
178.339, (-9.06445, 2.60489, -0.885855), (-0.0346401, -0.00892649, -0.0133231), 22.7418
178.519, (-9.13627, 2.65756, -0.890643), (-0.0295773, -0.00759418, -0.012657), 22.6006
178.698, (-9.07402, 2.67193, -0.847547), (-0.0350398, -0.00519602, -0.00866003), 22.6947
178.878, (-9.04529, 2.67672, -0.881066), (-0.0315758, -0.0081271, -0.0133231), 22.7418
179.058, (-9.06923, 2.66235, -0.905008), (-0.035173, -0.00905972, -0.012657), 22.6006
179.238, (-9.02614, 2.69587, -0.842759), (-0.0338407, -0.00479632, -0.0125237), 22.6947
179.417, (-9.05487, 2.66714, -0.952892), (-0.0319755, -0.00386371, -0.0102588), 22.7418
179.598, (-9.05965, 2.67193, -0.943315), (-0.0353063, -0.00666156, -0.0115911), 22.6947
179.779, (-9.01177, 2.60489, -0.852335), (-0.0335743, -0.00759418, -0.00905972), 22.6476
179.958, (-9.06923, 2.60489, -0.842759), (-0.0319755, -0.00679479, -0.0113247), 22.6476
180.138, (-9.07881, 2.6432, -0.852335), (-0.0335743, -0.00879326, -0.00985911), 22.7418
180.458, (-9.02135, 2.63362, -0.814028), (-0.0361056, -0.00959265, -0.00919295), 22.6947
180.639, (-9.05487, 2.69108, -0.852335), (-0.033441, -0.00519602, -0.0135896), 22.6476
180.818, (-9.0405, 2.62404, -0.799663), (-0.0353063, -0.0042634, -0.0110582), 22.6476
180.997, (-9.05487, 2.64799, -0.919373), (-0.0342404, -0.00532925, -0.0123905), 22.6947
181.175, (-9.01656, 2.66714, -0.92895), (-0.0362389, -0.00612864, -0.0131899), 22.7418
181.355, (-9.05965, 2.58095, -0.866701), (-0.0381041, -0.00532925, -0.00959265), 22.6947
181.535, (-9.0405, 2.67672, -0.938527), (-0.0301103, -0.00772741, -0.00932619), 22.6947
181.714, (-9.09317, 2.61447, -0.90022), (-0.0383706, -0.00586217, -0.0119908), 22.7418
181.894, (-9.07402, 2.64799, -0.881066), (-0.0366386, -0.00239816, -0.0110582), 22.7418
182.074, (-9.09796, 2.66235, -0.962469), (-0.0309096, -0.00799387, -0.0107917), 22.7418
182.254, (-9.04529, 2.63362, -0.80924), (-0.0327749, -0.00652833, -0.0127902), 22.6947
